sample_barcode,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32
TCGA-B5-A11M-01A-11R-A118-07,0.0,1.0212106,0.0,4.6526546,0.0,0.0,0.0,3.3088408,0.0,0.0,0.0,0.9561369,0.0,0.017425053,2.5940666,0.0,12.274114,5.077975,0.0,3.7110982,0.0,0.0,5.834374,7.8011265,0.0,0.5839572,7.4319487,10.285766,0.0,0.5900207,8.386179,5.768528
TCGA-EC-A1QX-01A-31R-A16F-07,0.0,3.3777187,0.6992275,0.0,4.3511624,5.8660626,3.0518909,0.34392625,2.7019324,0.0,0.5143144,0.0,5.1874504,6.308194,0.0,2.5388641,0.0,0.0,0.0,0.70646864,0.0,5.161008,0.0,1.9044061,0.5448091,2.5267105,1.0138118,0.0,1.3306937,0.6077119,0.0,3.778367
TCGA-BG-A18A-01A-21R-A12I-07,0.0,1.6193442,0.00055122375,10.277614,3.866259,0.0,0.0,1.0233835,0.0,5.271165,0.23044798,6.1784315,0.0,1.9415977,0.0,1.5740846,8.039189,3.6643746,0.0,3.2002237,0.0,0.0,0.0,4.3590813,0.0,0.0,6.4499083,8.141364,3.028894,3.1779964,0.0,8.119834
TCGA-BG-A0MA-01A-11R-A17B-07,0.0,3.352171,0.20068176,5.0325947,0.0,0.0,0.0,3.3089538,0.0,0.024342582,0.93332255,1.8114544,0.0,0.0,1.9835249,0.0,5.1595297,1.919291,0.0,1.0266306,2.0151234,0.0,0.042349994,4.425368,0.0,2.2732503,0.0,2.2424407,0.0,0.0,7.3974338,0.0
TCGA-EY-A1GW-01A-22R-A13S-07,0.0,2.2560651,0.0,0.34722656,6.888984,0.0,0.0,7.3413467,0.0,4.374604,0.0,7.179399,0.0,0.0,6.8692737,0.0,0.0,8.408996,1.625846,6.017321,0.0,2.12506,0.91424537,6.3549013,14.737914,1.5570638,1.0687909,3.2104795,6.5294075,0.0,0.0,1.4847506
TCGA-PG-A914-01A-11R-A37O-07,11.549045,0.0,0.0,0.0,3.34242,2.0778115,5.985217,0.0,5.8062873,4.795218,0.51868373,0.0,0.16681716,0.7080748,2.719164,3.1043956,0.0,0.0,1.9373977,0.0,2.8455925,4.557455,3.554389,0.0,1.1963805,0.0,0.0,0.0,7.753493,0.0,0.0,0.0
TCGA-BS-A0UJ-01A-12R-A104-07,0.0,4.180411,0.0,4.650027,3.7318227,0.34287092,0.0,7.9148927,0.9615096,0.75561273,5.341389,8.044233,0.0,0.0,0.0,5.604096,0.0,6.2730055,0.0,0.5525608,1.5864923,0.60012376,0.0,5.295139,0.0,3.4643712,0.0,0.0,0.0,3.66139,1.6898813,0.0
TCGA-BS-A0U8-01A-11R-A104-07,0.0,4.086139,0.0,1.6353204,0.0,1.755392,0.0,1.5945812,0.0,0.0,1.0834792,3.4063573,0.0,0.0,0.10868409,0.37320715,0.06802593,1.1344653,0.0,1.7630031,0.0,0.0,0.0,5.6701746,0.037056535,7.7129693,0.0,0.3040745,0.0,0.0,4.4467454,3.2277691
TCGA-B5-A1MY-01A-11R-A144-07,5.9785376,0.53597444,9.605286,3.3083541,0.44220996,0.14723101,0.0,1.033228,1.4527752,2.2932987,0.0,0.0,0.0,9.069538,2.6915374,0.0,9.440507,0.17792226,0.0,0.0,3.6119833,1.8578653,7.60981,0.0,0.0,0.028268248,7.084332,5.765828,4.650373,4.0174546,0.0,0.0
TCGA-AJ-A23N-01A-11R-A22K-07,8.421573,0.0,4.6071596,0.0,0.0,8.691409,6.182358,0.0,4.9116406,3.9666312,0.70052534,0.0,3.9600427,0.0,0.0,1.6778536,4.0218363,0.0,0.22215337,0.0,0.0,0.06321389,5.9394917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9006505,2.0024397
TCGA-AP-A0LV-01A-11R-A040-07,0.0,1.6309383,5.0411673,8.081171,0.0,0.0,0.0,2.108712,1.0366217,0.0,3.3310976,1.571974,0.0,0.0,0.0,1.213041,5.081153,2.695773,0.0,0.0,1.567242,0.0,0.0,4.7873516,1.3233773,1.2025206,0.0,3.335074,0.0,1.3322837,7.877577,1.3144575
TCGA-EO-A1Y5-01A-11R-A157-07,5.115143,0.0,1.7095873,0.0,0.64376956,2.8306298,5.4322824,0.0,3.7502296,6.2859173,0.0,0.0,1.5584581,0.06883129,0.0,4.331754,0.0,0.0,0.0,0.0,1.6272887,0.0,3.4288993,0.0,0.0,0.0,1.9712975,0.0,10.675102,3.2833917,0.0,0.0
TCGA-BS-A0U9-01B-21R-A10J-07,5.4937353,0.0,11.911394,0.0,0.0,0.0,0.64141846,0.1721073,9.53822,7.1877527,0.0,0.0,0.0,0.12623769,10.205412,0.0,0.0,0.0,0.0,0.0,4.087668,1.9333904,0.0,0.0,0.2467627,0.0,0.0,0.0,7.194183,0.0,0.0,0.0
TCGA-FI-A2F8-01A-12R-A17B-07,5.555331,0.6638309,0.46722472,1.4020315,1.3247732,4.7014766,1.6397464,2.4148972,3.3540018,6.3624306,0.3705438,0.0,0.48228768,1.439922,3.89207,0.48836255,2.3447993,0.0,0.0,0.0,0.0,2.2074163,0.5719541,0.0,0.6827513,0.0,2.2700481,0.0,3.9233322,0.0,0.0,3.6545935
TCGA-BG-A0VV-01A-21R-A118-07,0.36950356,1.2228272,0.0,5.751761,4.664661,0.0,0.0,5.326845,0.0,2.803009,3.766387,2.3885784,0.0,0.07511409,0.0,4.3690557,5.500585,3.5782924,0.0,8.153686,0.0,0.3909409,0.0,3.3508172,0.0,0.0,1.2816706,10.90635,0.0,0.6138713,4.3947544,4.220304
TCGA-BG-A18B-01A-11R-A12I-07,0.0,0.0,0.0,3.4215126,0.68104655,0.0,0.0,0.35071743,0.0,0.0,6.574824,9.343764,0.0,0.0,0.0,1.0669839,0.0,4.646004,1.8540472,10.449832,0.20320058,0.8939076,0.0,5.9268627,2.177896,4.388388,0.0,8.425503,0.0,0.0,7.076828,5.142731
TCGA-AX-A064-01A-11R-A00V-07,0.0,4.5412908,0.0,0.0,6.6017795,2.4624133,0.0,6.7741055,3.1614475,0.0,0.0,0.0,0.0,0.0,0.13536674,0.41125262,0.0,1.4351351,0.0,3.2620125,0.0,3.7601585,1.5283982,1.0200632,1.2915574,6.730218,2.0098574,0.12781999,0.0,0.0,3.2903376,3.7467802
TCGA-DI-A1C3-01A-41R-A137-07,0.0,0.29425514,1.1850657,2.3545806,0.0,0.66734254,0.0,9.799411,0.0,0.8521447,0.0,0.0,0.0,0.0,0.0,4.5237646,5.1056986,1.8189266,0.0,0.0,7.2851415,0.0,2.8522513,10.1850395,0.0,0.0,0.0,3.838985,0.0,4.5801744,7.4268475,0.0
TCGA-AJ-A3BF-01A-11R-A213-07,8.342208,0.0,9.387988,1.7122254,0.0,2.620953,0.85622406,0.0,4.959248,0.0,0.0,0.0,0.0,3.118941,0.0,1.2500929,1.2618425,1.232214,4.0127835,0.0,4.223611,0.0,3.8407004,0.0,1.0513613,1.1468799,0.0,0.0,6.4688106,2.3751154,0.0,0.0
TCGA-AX-A1C7-01A-11R-A137-07,10.952462,0.0,1.7952275,3.7887056,0.0,3.7843919,0.67342675,0.4335981,0.20224789,0.0,0.0,0.50971776,0.0,0.0,0.0,9.820226,0.0,11.325829,9.00578,0.0,5.369467,0.0,0.14204845,0.0,0.0,0.0,1.6483618,0.0,12.476361,2.2358148,0.0,0.0
TCGA-B5-A11W-01A-12R-A118-07,0.0,0.0,0.0,1.5021104,2.7757967,0.0,0.0,5.043873,0.0,0.0,0.13645908,0.0,0.0,0.6506442,0.0,1.5531718,0.22856785,3.425425,0.0,4.0931435,0.0,2.0401323,1.2063639,5.3447227,2.353931,4.308934,0.31155962,11.509893,0.0,0.0,4.236128,6.2080927
TCGA-BK-A139-01A-11R-A118-07,6.646491,0.74790144,0.0,0.0,6.930614,2.8589683,6.6900506,0.0,2.912555,7.1135845,2.3497713,0.6508726,2.8070362,4.15165,6.0843096,0.39000344,0.0,0.0,1.1021818,4.8149853,0.0,5.202057,3.2770288,0.0,8.960342,0.0,0.0,0.0,3.949327,0.0,0.0,3.892552
TCGA-BG-A0MH-01A-11R-A118-07,0.0,4.359737,4.7856894,2.0506897,3.4625547,3.3300672,0.06765792,0.71297735,0.0,5.6713896,0.804062,0.0,5.6581497,7.5241494,0.0,0.18374224,0.0,0.0,0.0,0.0,0.0,0.0,0.68599665,6.84667,5.8652053,0.0,0.34192547,6.1113667,4.271551,2.5918481,0.0,3.6911392
TCGA-BG-A2AD-01A-21R-A16F-07,4.5936565,0.0,6.009086,3.585204,0.0,6.285307,7.0619426,0.0,3.256091,0.0,2.2773807,1.3193277,0.0,2.0969343,7.303696,0.0,1.1051031,3.1997364,5.795032,0.0,0.0,2.2571936,3.0642679,0.0,3.7694616,2.309316,0.0,0.0,1.1645361,0.0,1.9892001,12.015512
TCGA-BK-A139-01A-11R-A277-07,6.7438087,0.0,0.0,0.0,6.396981,0.0,4.76801,0.0899706,4.7683916,6.3802814,2.6116214,0.0,12.412584,0.0,5.388012,0.0,0.0,0.0,2.0625496,9.0002575,0.18835682,7.5018463,10.0293255,0.0,12.143255,0.0,0.0,0.3825582,0.0,0.0,6.204294,2.1929102
TCGA-AP-A1E1-01A-11R-A137-07,0.0,12.10614,0.0,6.1541567,2.0914834,2.8666167,0.35314032,2.075402,0.0,1.5419464,6.5580854,4.0403876,0.0069743767,0.5267224,5.5558743,0.0,0.78357583,0.0,0.0,8.381692,0.8037755,0.0,0.0,2.869133,0.88802004,5.2205176,0.0,0.81065345,0.0,0.0,4.90394,0.0
TCGA-EY-A1GR-01A-11R-A13S-07,3.4229038,0.0,0.97944623,0.0,0.0,0.0,6.584307,1.0064185,0.92409086,11.134234,5.326653,0.0,0.0,0.0,8.008912,0.0,0.0,2.2540317,0.0,0.0,7.096627,0.0,5.0848193,0.0,5.481772,0.0,0.0,0.0,0.8537472,0.0,3.4851983,0.0
TCGA-BG-A186-01A-11R-A12I-07,0.0,10.163254,0.0,0.84235376,0.11079198,1.0298276,2.1727433,5.4987116,0.0,8.834586,0.0,5.580934,1.0400256,0.0,1.804203,0.0,2.7998323,0.0,0.0,4.6726847,0.20052975,0.0,0.0,6.578733,0.0,0.35383868,1.9132725,0.0,0.0,2.4416845,4.446889,0.0
TCGA-EY-A2ON-01A-21R-A18M-07,12.065481,0.0,0.0,0.0,7.724234,0.27218407,0.3687509,2.4285355,5.00776,1.9324479,0.0,0.0,3.3911433,7.3534846,3.5924554,3.8294764,0.29940867,0.0,2.2056625,4.3083696,5.3766904,13.0848875,0.7549633,0.0,0.0,0.0,0.0,0.26250935,3.402349,0.0,0.0,0.0
TCGA-EY-A1GC-01A-11R-A13S-07,0.0,0.13756055,0.0,2.2643898,0.0,0.0,8.397152,3.355997,0.0,14.975847,3.02254,5.594711,0.0,0.6076054,5.175901,4.292081,0.0,0.6091993,0.0,3.4813704,14.064157,0.83431625,0.0,5.428743,1.6398816,0.0,0.0,0.0,7.564738,2.859587,0.0,0.0
TCGA-A5-A0GU-01A-11R-A16W-07,0.0,7.364065,0.0,2.5244703,3.0488756,0.0,0.0,5.600008,2.706715,5.624759,4.902002,4.668741,1.0738009,0.0,2.2913172,0.0,4.3401012,0.0,0.0,4.3054976,0.0,0.0,0.0,0.62654555,0.0,0.0,0.0,0.84944934,0.0,0.9184837,7.4221764,0.7583196
TCGA-AJ-A3NG-01A-11R-A22K-07,2.8052573,0.80224776,7.012229,1.978974,0.0,1.2770914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5766563,9.417144,0.0,3.3877487,0.0,2.1500266,0.0,0.015943237,0.0,8.049913,0.0,11.356926,0.986803,0.0,7.7427974,0.0,0.0,4.872587,6.5097475
TCGA-B5-A0JS-01A-11R-A104-07,0.0,3.50842,0.0,4.1891055,4.7015557,0.0,0.0,5.177651,0.0,2.5909412,5.6605315,3.62325,0.4020684,0.0,0.0,3.3119526,2.2829223,1.3194934,0.0,5.83428,0.0,0.0,0.0,8.0813,2.156228,0.41813937,0.0,8.956035,0.0,0.59987164,5.4619284,7.4812713
TCGA-D1-A174-01A-11R-A12I-07,0.0,0.620894,0.0,5.719603,0.0,0.0,4.7959304,0.0,0.0,2.9620173,0.6548253,13.217443,0.0,0.28084448,0.0,3.7094107,1.3508939,0.5897063,0.0,7.358914,0.0,0.0,0.0,12.451807,0.0,0.47649884,4.0295873,0.083810925,3.7032554,1.9305433,0.0,2.5164788
TCGA-H5-A2HR-01A-11R-A180-07,6.614393,0.0,0.0,0.0,1.1412423,0.8274156,2.1143026,2.995645,0.84359884,0.0,1.4392811,0.0,0.0,0.0,0.0,9.968955,0.0,4.086433,7.253607,0.29721856,9.6318245,0.52330494,0.7944195,0.0,1.8840772,1.6233017,0.0,0.0,7.457919,3.0483906,0.0,0.0
TCGA-PG-A5BC-01A-12R-A27V-07,6.1301756,0.0,0.0,0.112381354,0.0,3.8594332,0.0,4.4732227,0.0,0.0,0.0,0.0,0.0,4.3894825,4.1293983,1.4080173,9.88785,0.11219108,0.0,0.10300916,5.432325,2.7668667,8.187767,0.0,0.0,0.0,3.3577654,0.4399541,0.0,0.0,3.0361412,0.0
TCGA-AX-A06B-01A-11R-A00V-07,0.0,2.7262723,0.0,0.0,0.0,0.039854735,0.0,1.1311443,0.0,8.635284,0.0,0.0,2.809088,6.889145,6.3474774,0.0,4.533311,0.0,0.0,4.1642313,5.193695,0.0,6.870746,4.0482216,1.2936168,0.0,1.9092199,2.1372135,0.08237735,0.0,0.0,0.0
