gene,pvalue
ALDH16A1,0.324247914259026
SNAPIN,0.324247914259026
ELP4,0.324247914259026
RBM43,0.324247914259026
AC012313.8,0.324247914259026
EIF4G3,0.324247914259026
KHDRBS1,0.324247914259026
CCNQ,0.324247914259026
MCM5,0.324247914259026
TAB3,0.324247914259026
UTP14A,0.324247914259026
MRPL16,0.324247914259026
MID2,0.324247914259026
NCCRP1,0.324247914259026
HABP4,0.324247914259026
DAPL1,0.324247914259026
GSR,0.324247914259026
ATL3,0.324247914259026
ABHD4,0.324247914259026
ANKRA2,0.324247914259026
ZCCHC12,0.324247914259026
PRICKLE1,0.324247914259026
PMPCB,0.324247914259026
PRELID2,0.324247914259026
THAP5,0.324247914259026
GATD1,0.324247914259026
PMFBP1,0.324247914259026
ACOXL-AS1,0.324247914259026
CATSPERB,0.324247914259026
SLC1A1,0.324247914259026
SLC15A3,0.324247914259026
GPD1L,0.324247914259026
SLC7A10,0.32568154557538165
TEX101,0.3261115160805629
LGALS12,0.3263250493946467
AL589745.1,0.32645413075469976
AL139274.2,0.32654365619986625
GPR19,0.32654365619986625
AC068587.2,0.32705862631787963
MYT1,0.3281012557509778
PTGFR,0.32827546143579267
PLA2G2F,0.32827546143579267
CCL7,0.32838782247741505
PKN2-AS1,0.32853916527683347
TCEAL2,0.32870778155201963
TRIM10,0.32870778155201963
BEST3,0.32879906843519535
AL161785.1,0.328802575383645
CECR2,0.328802575383645
AC073349.2,0.3288525901383643
ACAD8,0.32885522220070396
GAREM2,0.32885522220070396
TRMT61A,0.32885522220070396
PRPF38A,0.32885522220070396
EFNA1,0.32885522220070396
EID2,0.32885522220070396
PDCD7,0.32885522220070396
PRDM1,0.32885522220070396
FRG1CP,0.32885522220070396
ADAMTSL4,0.32885522220070396
MIDN,0.32885522220070396
PA2G4P4,0.32885522220070396
CENPK,0.32885522220070396
RPS19,0.32885522220070396
ELOVL5,0.32885522220070396
PACRG,0.32885522220070396
ALMS1P1,0.32885522220070396
CCDC107,0.32885522220070396
LRRC7,0.32885522220070396
LINC01273,0.32885522220070396
CYCS,0.32885522220070396
COX6A1P2,0.32885522220070396
OGDHL,0.32885522220070396
RMDN1,0.32885522220070396
CEP89,0.32885522220070396
FRS2,0.32885522220070396
TST,0.32885522220070396
ZEB1-AS1,0.32885522220070396
H1-10-AS1,0.32885522220070396
UFC1,0.32885522220070396
ARL1,0.32885522220070396
ZNF346,0.32885522220070396
SNHG32,0.32885522220070396
WAPL,0.32885522220070396
RECQL5,0.32885522220070396
CIZ1,0.32885522220070396
XRCC4,0.32885522220070396
C8orf58,0.32885522220070396
BDP1,0.32885522220070396
BCL7C,0.32885522220070396
AC009065.8,0.32885522220070396
POLB,0.32885522220070396
AC012313.6,0.32885522220070396
AL139289.1,0.32885522220070396
LINC02438,0.32885522220070396
CLEC7A,0.32885522220070396
TEX22,0.32885522220070396
EVI5,0.32885522220070396
SZT2,0.32885522220070396
ATXN2-AS,0.32885522220070396
AL159169.2,0.32885522220070396
SLC39A11,0.32885522220070396
ATP5MC1P4,0.32885522220070396
PTMA,0.32885522220070396
TBC1D8-AS1,0.32885522220070396
PAQR3,0.32885522220070396
ZNF439,0.32885522220070396
PHLDA3,0.32885522220070396
KCNJ2-AS1,0.32885522220070396
NSRP1,0.32885522220070396
KLF3-AS1,0.32885522220070396
ASPHD1,0.32885522220070396
DES,0.32885522220070396
KCNJ15,0.32885522220070396
AL031719.2,0.32885522220070396
MVK,0.32885522220070396
UBE2L6,0.32885522220070396
TMEM187,0.32885522220070396
PFAS,0.32885522220070396
FHOD3,0.32885522220070396
ENG,0.32885522220070396
DPY19L2P1,0.33094171399671435
AL355916.1,0.3311720809550831
SYNC,0.3311720809550831
AL606970.1,0.33202694973012226
GALP,0.33207048905872627
LINC01711,0.332321326231354
RPS3AP21,0.33275118334928333
FAM160A1-DT,0.3331888671686005
AL157373.2,0.3331888671686005
KRT13,0.3333573946138536
CHGB,0.3334521380376442
LINC01869,0.3334784488536767
SH2D1B,0.3334942339242367
AC091182.1,0.3335021260604495
LTB4R,0.33350475671340285
AFTPH,0.33350475671340285
ARNT,0.33350475671340285
HMOX2,0.33350475671340285
COCH,0.33350475671340285
RPL4P5,0.33350475671340285
PRRT3,0.33350475671340285
PRC1,0.33350475671340285
RIPK4,0.33350475671340285
MINCR,0.33350475671340285
SGIP1,0.33350475671340285
AL352979.4,0.33350475671340285
GCSAM,0.33350475671340285
PTGES3,0.33350475671340285
SFRP1,0.33350475671340285
CREBL2,0.33350475671340285
SERPINF1,0.33350475671340285
TMEM26,0.33350475671340285
COX17,0.33350475671340285
MRI1,0.33350475671340285
HRH1,0.33350475671340285
PPP3CB,0.33350475671340285
AP001318.2,0.33350475671340285
ASB16-AS1,0.33350475671340285
NCMAP,0.33350475671340285
TAF12,0.33350475671340285
TMEM161A,0.33350475671340285
PROSER2-AS1,0.33350475671340285
H2AC6,0.33350475671340285
SRP54-AS1,0.33350475671340285
NRDC,0.33350475671340285
GBA,0.33350475671340285
AL136038.4,0.33350475671340285
NRBP1,0.33350475671340285
RAB6B,0.33350475671340285
FANCI,0.33350475671340285
CBWD6,0.33350475671340285
SLC25A10,0.33350475671340285
RLF,0.33350475671340285
TGFBR3,0.33350475671340285
RORA,0.33350475671340285
CCDC15-DT,0.33350475671340285
MRTFA,0.33350475671340285
CSDC2,0.33350475671340285
MIPOL1,0.33350475671340285
CABP4,0.33350475671340285
MRPS6,0.33350475671340285
AL731563.3,0.33350475671340285
NSUN5,0.33350475671340285
SHLD2,0.33350475671340285
NEK3,0.33350475671340285
B4GALT1-AS1,0.33350475671340285
RANBP17,0.33350475671340285
SBDSP1,0.33350475671340285
C1orf122,0.33350475671340285
KSR2,0.33350475671340285
WIPF1,0.33350475671340285
LGALS1,0.33350475671340285
JCAD,0.33350475671340285
UBALD1,0.33350475671340285
PGBD2,0.33350475671340285
KAZALD1,0.33350475671340285
PIK3AP1,0.33350475671340285
DHFR2,0.33350475671340285
ZNRF2,0.33350475671340285
KATNBL1,0.33350475671340285
AC005052.2,0.33350475671340285
IL4R,0.33350475671340285
AC020910.6,0.33350475671340285
ZNF213-AS1,0.33350475671340285
PDGFB,0.33350475671340285
ISCA2,0.33350475671340285
PPP2R5A,0.33350475671340285
TTYH3,0.33350475671340285
ABRAXAS1,0.33350475671340285
TTLL12,0.33350475671340285
A2M-AS1,0.33350475671340285
EBLN2,0.33350475671340285
LINC00598,0.33350475671340285
PI4K2B,0.33350475671340285
DCST2,0.33350475671340285
ZNF132,0.33350475671340285
LMO3,0.33350475671340285
ENTPD1,0.33350475671340285
KCNJ4,0.3346457332270677
LINC02198,0.3354110380853865
MPRIPP1,0.3357532925269364
AC010332.1,0.3357532925269364
SLC16A12,0.33581905311972693
AC109322.2,0.33581905311972693
STAM-AS1,0.33581905311972693
ACE2,0.3358427223913345
KRTAP2-3,0.33599873782512557
S100A12,0.33755235453178367
KPNA7,0.3376174472569301
ACTN2,0.3378808299757038
AC104809.1,0.3379136341908583
MTTP,0.3380492381961473
IGHV3-49,0.33814391412967737
NPIPB15,0.33814391412967737
GRAP,0.3381859799222524
AL157392.3,0.3381964951784663
IFITM3P2,0.3381964951784663
AC008393.1,0.3381964951784663
BRD1,0.3381964951784663
LIMK2,0.3381964951784663
GLG1,0.3381964951784663
AC018638.5,0.3381964951784663
RAD51D,0.3381964951784663
PYROXD2,0.3381964951784663
SH2B3,0.3381964951784663
GNL2,0.3381964951784663
KLF10,0.3381964951784663
SPARCL1,0.3381964951784663
PTDSS2,0.3381964951784663
EIF1AX,0.3381964951784663
HNRNPAB,0.3381964951784663
AP001469.3,0.3381964951784663
SARS1,0.3381964951784663
DIPK2B,0.3381964951784663
SCAF4,0.3381964951784663
RHOC,0.3381964951784663
HNRNPH3,0.3381964951784663
UPRT,0.3381964951784663
RABGAP1L,0.3381964951784663
ABCE1,0.3381964951784663
NFAT5,0.3381964951784663
DMAC1,0.3381964951784663
MAB21L4,0.3381964951784663
NEK8,0.3381964951784663
CORIN,0.3381964951784663
ZNF527,0.3381964951784663
TMLHE,0.3381964951784663
RHBDL1,0.3381964951784663
RRAGB,0.3381964951784663
KATNIP,0.3381964951784663
PSEN2,0.3381964951784663
HELZ2,0.3381964951784663
BANF1,0.3381964951784663
SDF2,0.3381964951784663
MAP9,0.3381964951784663
AC126474.2,0.3381964951784663
AL132639.2,0.3381964951784663
CDADC1,0.3381964951784663
HSPG2,0.3381964951784663
IGFBP4,0.3381964951784663
AC093849.2,0.3381964951784663
SLC25A15,0.3381964951784663
CERCAM,0.3381964951784663
SNX22,0.3381964951784663
AL355488.1,0.3381964951784663
CLK3,0.3381964951784663
RSRC2,0.3381964951784663
SLC9A3,0.3381964951784663
ZC3H7A,0.3381964951784663
DRG2,0.3381964951784663
PHIP,0.3381964951784663
CELSR3,0.3381964951784663
SLC26A1,0.3381964951784663
KIAA2026,0.3381964951784663
JAG2,0.3381964951784663
FLYWCH1,0.3381964951784663
LINC00240,0.3381964951784663
RDM1,0.3381964951784663
ZNF316,0.3381964951784663
G2E3,0.3381964951784663
NCSTN,0.3381964951784663
RAP2C,0.3381964951784663
DPCD,0.3381964951784663
ZNF761,0.3381964951784663
PSMC1P1,0.3381964951784663
FGB,0.3382314895026457
RNF186,0.33980545326993883
AC063952.1,0.34033735495341466
AC087239.1,0.3404661962474276
AC099343.3,0.3404661962474276
C8orf34-AS1,0.34053190391477695
POU6F2,0.3416292288929311
TMEM179,0.34173228268096667
AC104695.3,0.3419724072454129
FTH1P2,0.3423518734903249
RXFP4,0.34261502392763254
ONECUT3,0.342838465230643
MT2P1,0.34291990155832797
SLC6A4,0.34291990155832797
DUOXA1,0.34291990155832797
KCNC1,0.34291990155832797
AL358115.1,0.342927780961789
USP13,0.3429304073695637
TFDP1,0.3429304073695637
PRR15L,0.3429304073695637
CFAP58,0.3429304073695637
LMO2,0.3429304073695637
CRELD1,0.3429304073695637
WBP2NL,0.3429304073695637
TESC,0.3429304073695637
HILPDA,0.3429304073695637
SDC4,0.3429304073695637
DM1-AS,0.3429304073695637
TMEM231,0.3429304073695637
POMT2,0.3429304073695637
KLF5,0.3429304073695637
RPS6KA4,0.3429304073695637
PLOD1,0.3429304073695637
OSGEPL1-AS1,0.3429304073695637
AIFM1,0.3429304073695637
UBA3,0.3429304073695637
PURA,0.3429304073695637
AC080013.1,0.3429304073695637
AL354892.2,0.3429304073695637
CUX1,0.3429304073695637
NR4A1,0.3429304073695637
CRB3,0.3429304073695637
SGO1,0.3429304073695637
HNRNPA1P48,0.3429304073695637
DEPDC1,0.3429304073695637
MYO7A,0.3429304073695637
FIG4,0.3429304073695637
DDHD1,0.3429304073695637
NUP62CL,0.3429304073695637
SNHG4,0.3429304073695637
EPS15L1,0.3429304073695637
AC120114.3,0.3429304073695637
GSTZ1,0.3429304073695637
CEBPD,0.3429304073695637
MAP3K12,0.3429304073695637
SPATA24,0.3429304073695637
RBBP8,0.3429304073695637
CDC34,0.3429304073695637
TRIM38,0.3429304073695637
RXFP1,0.3429304073695637
RCCD1,0.3429304073695637
PDE6B,0.3429304073695637
TMEM11,0.3429304073695637
ZNF217,0.3429304073695637
PPP6R1,0.3429304073695637
AC004801.2,0.3429304073695637
IL15RA,0.3429304073695637
RBM8A,0.3429304073695637
CDC37L1,0.3429304073695637
AC026979.4,0.3429304073695637
FGFR3,0.3429304073695637
AC100810.1,0.3429304073695637
LGMN,0.3429304073695637
WEE1,0.3429304073695637
RPS26,0.3429304073695637
SEPTIN3,0.3429304073695637
SEPTIN7-DT,0.3429304073695637
PRRX2,0.3429304073695637
AC007608.3,0.3429304073695637
MBD3,0.3429304073695637
SAP30L,0.3429304073695637
POM121C,0.3429304073695637
ANAPC11,0.3429304073695637
COLEC12,0.3429304073695637
LY86,0.3429304073695637
MICU3,0.3429304073695637
ANKRD16,0.3429304073695637
DNASE1L1,0.3429304073695637
AC100814.1,0.3429304073695637
NEURL1B,0.3429304073695637
BTG1,0.3429304073695637
SFXN2,0.3429304073695637
RABL2A,0.3429304073695637
LITAF,0.3429304073695637
EDARADD,0.3429304073695637
TMEM170B,0.3429304073695637
ZNF396,0.3429304073695637
PTGER2,0.3429304073695637
IGHV3-20,0.34362999738922784
ESRRB,0.3445611736030998
RWDD4P2,0.34499146177092266
IGLV1-51,0.3451499559380382
PRKG2,0.3452212725081757
FLJ12825,0.3452212725081757
AL137002.2,0.3452212725081757
ENHO,0.34528691524950406
AC127024.4,0.3453105420248389
PHOSPHO1,0.3453105420248389
LINC00871,0.3462325100280539
SLC5A12,0.34650960155780464
AL117344.1,0.34712854172276353
HHLA2,0.34712854172276353
TRIM15,0.34765397835457956
LINC02361,0.34765397835457956
AC011455.8,0.34769596095231103
C3orf36,0.34769596095231103
ARHGEF10,0.34769596095231103
AC099518.1,0.34769596095231103
AC008105.1,0.34770383182738407
HOXD11,0.34770383182738407
SNAP23,0.34770645539192435
PDS5B,0.34770645539192435
CLBA1,0.34770645539192435
GTF2B,0.34770645539192435
HOTAIRM1,0.34770645539192435
ZFP14,0.34770645539192435
AL162253.2,0.34770645539192435
LINC00909,0.34770645539192435
NLRX1,0.34770645539192435
MRM3,0.34770645539192435
MAPK15,0.34770645539192435
PIGW,0.34770645539192435
GPR157,0.34770645539192435
ZNF225,0.34770645539192435
MRPL45P2,0.34770645539192435
ZNF204P,0.34770645539192435
GPX3,0.34770645539192435
KIAA1143,0.34770645539192435
MAST4,0.34770645539192435
SPOP,0.34770645539192435
BROX,0.34770645539192435
PTGES3P1,0.34770645539192435
VAV1,0.34770645539192435
CRTAP,0.34770645539192435
EDC3,0.34770645539192435
PFN1,0.34770645539192435
ZNF503-AS2,0.34770645539192435
EDN2,0.34770645539192435
SYBU,0.34770645539192435
WASHC3,0.34770645539192435
WASL-DT,0.34770645539192435
WDR33,0.34770645539192435
HDHD3,0.34770645539192435
GLIPR2,0.34770645539192435
COX19,0.34770645539192435
AMACR,0.34770645539192435
ZNF436,0.34770645539192435
DNAJC16,0.34770645539192435
MIA2,0.34770645539192435
WSB1,0.34770645539192435
UQCRB,0.34770645539192435
RAB5A,0.34770645539192435
ANKRD53,0.34770645539192435
PKN2,0.34770645539192435
GMEB1,0.34770645539192435
HOMER2,0.34770645539192435
AP000866.6,0.34770645539192435
COL17A1,0.34770645539192435
MCRIP2,0.34770645539192435
PGGHG,0.34770645539192435
YY2,0.34770645539192435
TMC6,0.34770645539192435
AL117332.1,0.34770645539192435
NSG1,0.34770645539192435
RPS2P17,0.34770645539192435
AC093908.1,0.34770645539192435
MALAT1,0.34770645539192435
ACTR3C,0.34770645539192435
MACROH2A2,0.34770645539192435
OPA3,0.34770645539192435
MALSU1,0.34770645539192435
ABCA9,0.34770645539192435
EIF2D,0.34770645539192435
NUDT6,0.34770645539192435
UBL3,0.34770645539192435
LRATD1,0.34770645539192435
AC107884.1,0.34770645539192435
EIF3H,0.34770645539192435
AKAP3,0.34770645539192435
LARP1B,0.34770645539192435
TMEM30A,0.34770645539192435
IGHV2-70,0.34845300527180734
GUCY2D,0.3489141309994156
CC2D2B,0.35010764442520204
CYP24A1,0.35010764442520204
LINC00513,0.35010764442520204
HAMP,0.35010764442520204
SCGB1A1,0.3510524788906274
PPP1R1C,0.3513292322936151
SERPINA3,0.35143975012076134
SMIM32,0.35194740711049577
AL356804.1,0.35209184223519996
PLSCR2,0.3523778134880414
CXCL6,0.35249838989189863
MIR9-3HG,0.35249838989189863
AL359091.4,0.35249838989189863
FAM198B-AS1,0.35251411249644027
AC091076.1,0.35252197338757496
HLA-DQB1,0.3525245936237146
AIMP1,0.3525245936237146
TCF3,0.3525245936237146
SLC9A6,0.3525245936237146
AP1S3,0.3525245936237146
AC005790.1,0.3525245936237146
AP002800.1,0.3525245936237146
SOX4,0.3525245936237146
GYS1,0.3525245936237146
MCM8,0.3525245936237146
DOCK9-DT,0.3525245936237146
PAFAH1B1,0.3525245936237146
CACNA2D2,0.3525245936237146
ZBED3,0.3525245936237146
SLC25A40,0.3525245936237146
ELF2,0.3525245936237146
LIN54,0.3525245936237146
SPHK1,0.3525245936237146
RFESD,0.3525245936237146
IL17RD,0.3525245936237146
COL6A2,0.3525245936237146
MIF4GD,0.3525245936237146
KLC2,0.3525245936237146
PYGO2,0.3525245936237146
HDAC11,0.3525245936237146
ZNF418,0.3525245936237146
MFSD14B,0.3525245936237146
NARS1,0.3525245936237146
NAPA-AS1,0.3525245936237146
HAND2-AS1,0.3525245936237146
AAGAB,0.3525245936237146
TONSL,0.3525245936237146
STAG1,0.3525245936237146
LOXL1,0.3525245936237146
SLC17A5,0.3525245936237146
ANO7,0.3525245936237146
AL365205.1,0.3525245936237146
STXBP5,0.3525245936237146
PCNT,0.3525245936237146
KDR,0.3525245936237146
CREBRF,0.3525245936237146
PTPRM,0.3525245936237146
PORCN,0.3525245936237146
AC018904.1,0.3525245936237146
HHLA3,0.3525245936237146
PCMTD2,0.3525245936237146
ZIK1,0.3525245936237146
PLEKHG1,0.3525245936237146
PATL1,0.3525245936237146
NNMT,0.3525245936237146
HES1,0.3525245936237146
AC007342.7,0.3525245936237146
SEMA3B,0.3525245936237146
AL596214.1,0.3525245936237146
ANTXR1,0.3525245936237146
KIF15,0.3525245936237146
PSMB8,0.3525245936237146
AC009962.1,0.3525245936237146
THUMPD3-AS1,0.3525245936237146
MYO9B,0.3525245936237146
AC127526.5,0.3525245936237146
HSD17B4,0.3525245936237146
MOB1A,0.3525245936237146
SNF8,0.3525245936237146
GTF2A1,0.3525245936237146
S100A6,0.3525245936237146
FANCM,0.3525245936237146
FKRP,0.3525245936237146
PRSS30P,0.3525245936237146
ZNF140,0.3525245936237146
PSMB5,0.3525245936237146
TTC26,0.3525245936237146
CBX7,0.3525245936237146
TMEM121,0.3525245936237146
NTN3,0.353161842792575
BANCR,0.3539049352610515
AC005387.1,0.3548577683881372
AC245100.2,0.3548577683881372
CELF3,0.35494681179557963
MIR570,0.35494681179557963
CDH4,0.35494681179557963
IGLV2-5,0.35523952659852076
AC007881.4,0.3559147595323543
CYP4F12,0.3568084169955834
LINC00992,0.35693605748271673
LINC00689,0.35695264432951324
IGLV3-9,0.35707057932828334
AL133482.1,0.3572382019618653
AP001094.2,0.3572828102515805
AC027682.4,0.3572931757449529
GOLGA8N,0.3572931757449529
TUBB8,0.3573324344508063
SLC9A4,0.3573743027989007
PIWIL2,0.3573743027989007
LINC00526,0.3573743027989007
AL359183.1,0.3573847686596031
DCP2,0.3573847686596031
CNNM3,0.3573847686596031
BSCL2,0.3573847686596031
AC104109.2,0.3573847686596031
GLOD4,0.3573847686596031
LINC01484,0.3573847686596031
TTC13,0.3573847686596031
LINC00310,0.3573847686596031
DUBR,0.3573847686596031
PIK3R3,0.3573847686596031
PPFIA3,0.3573847686596031
ZNNT1,0.3573847686596031
AGPAT2,0.3573847686596031
MFAP1,0.3573847686596031
GADD45B,0.3573847686596031
AC073195.1,0.3573847686596031
BTRC,0.3573847686596031
AC011462.5,0.3573847686596031
YIPF6,0.3573847686596031
PIM1,0.3573847686596031
NPIPA5,0.3573847686596031
KAT2A,0.3573847686596031
CLN6,0.3573847686596031
CXCL17,0.3573847686596031
GABRD,0.3573847686596031
OIP5,0.3573847686596031
ADAMTS10,0.3573847686596031
NAT1,0.3573847686596031
LINC02672,0.3573847686596031
PARVA,0.3573847686596031
TMEM109,0.3573847686596031
IFI6,0.3573847686596031
DMXL1,0.3573847686596031
EID3,0.3573847686596031
PBX3,0.3573847686596031
KLHL28,0.3573847686596031
ACOX2,0.3573847686596031
CDK5RAP1,0.3573847686596031
SLC30A9,0.3573847686596031
SORBS2,0.3573847686596031
NLRP2,0.3573847686596031
MNAT1,0.3573847686596031
RPL5P4,0.3573847686596031
CBFA2T2,0.3573847686596031
AL139260.1,0.3573847686596031
TTL,0.3573847686596031
ZMYM6,0.3573847686596031
RELL2,0.3573847686596031
AC002310.5,0.3573847686596031
AL162377.1,0.3573847686596031
SNRPF,0.3573847686596031
SLC6A12,0.3573847686596031
FNTA,0.3573847686596031
PIP4P1,0.3573847686596031
HSPA9,0.3573847686596031
PREX2,0.3573847686596031
RPL7AP6,0.3573847686596031
CSKMT,0.3573847686596031
THAP9-AS1,0.3573847686596031
PLXNA3,0.3573847686596031
PPP4R1,0.3573847686596031
EFCAB10,0.3573847686596031
LINC00488,0.3593988207895239
AC024257.3,0.3593988207895239
AL157931.1,0.3597390814198256
CCDC39,0.36050353289090276
FGFBP2,0.36171151085110187
AL592546.2,0.36185550325092253
PROX2,0.36206739439071667
SKIDA1,0.36214059355041583
AP001160.4,0.36214059355041583
CYP2W1,0.36214059355041583
ALOX12P2,0.36214059355041583
UNC93A,0.3622346711856741
ZNF192P1,0.3622346711856741
GCK,0.3622607967637175
ARSH,0.3622607967637175
ACTG1P3,0.36227647062961044
NUSAP1,0.36227647062961044
NUTM2B-AS1,0.3622869192565601
COL5A3,0.3622869192565601
SEMA6A,0.3622869192565601
ATP6AP2,0.3622869192565601
DDX54,0.3622869192565601
AOC1,0.3622869192565601
TNFRSF21,0.3622869192565601
NUMBL,0.3622869192565601
GANC,0.3622869192565601
AF117829.1,0.3622869192565601
PRRG4,0.3622869192565601
TTC19,0.3622869192565601
WDR73,0.3622869192565601
PTCH2,0.3622869192565601
NUF2,0.3622869192565601
NIPBL-DT,0.3622869192565601
ASB6,0.3622869192565601
MSI1,0.3622869192565601
SLFN5,0.3622869192565601
TXNDC15,0.3622869192565601
MFSD8,0.3622869192565601
C12orf65,0.3622869192565601
PKNOX2,0.3622869192565601
FRZB,0.3622869192565601
KBTBD11,0.3622869192565601
ARRDC4,0.3622869192565601
MPHOSPH6,0.3622869192565601
MCC,0.3622869192565601
RPS15A,0.3622869192565601
EHD3,0.3622869192565601
CANX,0.3622869192565601
CDK5R1,0.3622869192565601
DNASE1L2,0.3622869192565601
DOK1,0.3622869192565601
PLD3,0.3622869192565601
TMEM9B,0.3622869192565601
DUS1L,0.3622869192565601
VPS37B,0.3622869192565601
ZNF135,0.3622869192565601
GPRIN1,0.3622869192565601
DNMT1,0.3622869192565601
TMEM256,0.3622869192565601
THSD7A,0.3622869192565601
GGN,0.3622869192565601
AP3S1,0.3622869192565601
PRPF40B,0.3622869192565601
NXF1,0.3622869192565601
ESR2,0.3622869192565601
LCN12,0.3622869192565601
SPATA6,0.3622869192565601
AL391095.1,0.3622869192565601
FREM2,0.3622869192565601
GARNL3,0.3622869192565601
RAD51B,0.3622869192565601
PCYOX1L,0.3622869192565601
PHTF2,0.3622869192565601
COG3,0.3622869192565601
AK3,0.3622869192565601
UHMK1,0.3622869192565601
AZI2,0.3622869192565601
THUMPD1,0.3622869192565601
AL355987.4,0.3622869192565601
GJA5,0.3622869192565601
NEK7,0.3622869192565601
NFX1,0.3622869192565601
FTCDNL1,0.3622869192565601
SECISBP2,0.3622869192565601
CD1D,0.3622869192565601
CCDC157,0.3622869192565601
IMPDH1P5,0.3622869192565601
PTBP2,0.3622869192565601
ARAP2,0.3622869192565601
ATP6V0D1,0.3622869192565601
SCNN1D,0.3622869192565601
LINC01482,0.3629718970422655
GSTM1,0.3637356045965442
PCDHGB3,0.36432268288847514
ZIC1,0.3645343854450199
AC079610.1,0.3646623537081394
VEGFD,0.3646623537081394
CACNG6,0.36576601056504465
PF4V1,0.3664385649462232
RD3,0.36691787773723095
ATP12A,0.3670118542776556
AC092375.2,0.3670849192944591
AL139384.2,0.36717882424818016
LINC01122,0.36720490181683985
AC018638.6,0.3672205468682852
AC009318.2,0.3672283689750653
ABCC11,0.3672283689750653
AL031668.2,0.3672283689750653
TRABD2B,0.36723097628193024
NFYC-AS1,0.36723097628193024
CCDC74B,0.36723097628193024
NOC4L,0.36723097628193024
AC012073.1,0.36723097628193024
TPRKB,0.36723097628193024
FAM126B,0.36723097628193024
TTC38,0.36723097628193024
PHF2,0.36723097628193024
MMEL1,0.36723097628193024
COL2A1,0.36723097628193024
SMYD5,0.36723097628193024
IFT20,0.36723097628193024
RFK,0.36723097628193024
SREK1IP1,0.36723097628193024
SFRP4,0.36723097628193024
KIAA1522,0.36723097628193024
AC008875.3,0.36723097628193024
NGDN,0.36723097628193024
SESTD1,0.36723097628193024
BCL6,0.36723097628193024
NASP,0.36723097628193024
OCLN,0.36723097628193024
NMI,0.36723097628193024
DUSP6,0.36723097628193024
SLC22A1,0.36723097628193024
FAM241B,0.36723097628193024
PYGO1,0.36723097628193024
RNF216P1,0.36723097628193024
TSPAN17,0.36723097628193024
AC093323.1,0.36723097628193024
ALAS1,0.36723097628193024
AC092295.2,0.36723097628193024
FCN1,0.36723097628193024
UHRF1,0.36723097628193024
WFDC2,0.36723097628193024
PRKN,0.36723097628193024
AC005076.1,0.36723097628193024
EZH2,0.36723097628193024
AC025171.1,0.36723097628193024
SAAL1,0.36723097628193024
C5orf63,0.36723097628193024
BCAN,0.36723097628193024
PUF60,0.36723097628193024
THYN1,0.36723097628193024
AC091153.1,0.36723097628193024
EVI5L,0.36723097628193024
GRK2,0.36723097628193024
POLE4,0.36723097628193024
TSACC,0.36723097628193024
FANCC,0.36723097628193024
AC091488.1,0.36794027251473416
AC091544.2,0.36897247591202276
SULT1A2,0.3694997910367547
RGPD8,0.3694997910367547
CCDC13-AS1,0.369627512262626
ROPN1B,0.3696807946052081
CNN2P4,0.3696926473457228
FFAR2,0.3696926473457228
CSMD1,0.3696926473457228
AL360181.3,0.3697160912131797
CCDC116,0.3697160912131797
TUBA3D,0.3697160912131797
BTBD7P1,0.3707317446180277
BHMT,0.3707548381831264
AC087273.2,0.37164366870805754
ADAMTS19,0.37207110228728524
AL138720.1,0.37207110228728524
AC109460.1,0.3721257739026007
RLN2,0.37219084120510193
LINC01703,0.3722064544548195
PCDHGA9,0.3722064544548195
HOXB13,0.37221426065838237
DOC2A,0.37221426065838237
RPL19P5,0.37221426065838237
INTS6-AS1,0.3722168626638265
CFP,0.3722168626638265
MSANTD2,0.3722168626638265
TUBB2B,0.3722168626638265
PLIN2,0.3722168626638265
ZNF91,0.3722168626638265
PICK1,0.3722168626638265
TMEM158,0.3722168626638265
AC005332.6,0.3722168626638265
ENGASE,0.3722168626638265
IFNAR1,0.3722168626638265
ITGB4,0.3722168626638265
AL008721.2,0.3722168626638265
ZNF107,0.3722168626638265
CDK5,0.3722168626638265
DKKL1,0.3722168626638265
EEPD1,0.3722168626638265
MTBP,0.3722168626638265
MCOLN1,0.3722168626638265
HSPB7,0.3722168626638265
FRMD3,0.3722168626638265
ZBTB21,0.3722168626638265
AC010735.2,0.3722168626638265
PPP1R16A,0.3722168626638265
APLNR,0.3722168626638265
MT1M,0.3722168626638265
TMEM258,0.3722168626638265
LINC01133,0.3722168626638265
SCN4B,0.3722168626638265
CBX3P2,0.3722168626638265
AP005136.3,0.3722168626638265
UQCR11,0.3722168626638265
CTSH,0.3722168626638265
SOS1-IT1,0.3722168626638265
FAP,0.3722168626638265
CDC45,0.3722168626638265
VPS37C,0.3722168626638265
PARD3B,0.3722168626638265
EBP,0.3722168626638265
SPOCK1,0.3722168626638265
SLC16A6,0.3722168626638265
AC097658.1,0.3722168626638265
HEATR4,0.3722168626638265
OXR1,0.3722168626638265
LINC00634,0.3722168626638265
FCGBP,0.3722168626638265
SESN2,0.3722168626638265
ALG14,0.3722168626638265
PIK3R5,0.3722168626638265
TMEM126A,0.3722168626638265
CNDP2,0.3722168626638265
AC108673.3,0.3722168626638265
IRF8,0.3722168626638265
AL050309.1,0.3722168626638265
CLPB,0.3722168626638265
TLR3,0.3722168626638265
FTH1P16,0.3722168626638265
ADCY7,0.3722168626638265
MAPKAPK3,0.3722168626638265
PCDHGB6,0.3722168626638265
DNHD1,0.3722168626638265
YEATS2-AS1,0.3722168626638265
MIR4435-2HG,0.3722168626638265
