gene,variance,mad
QSER1,0.5905511339896261,0.48142158202704355
NCKAP1,0.5903992639149905,0.4405483551712672
PRRT2,0.5903573084030574,0.4490004981397625
ZNF610,0.5903145849748884,0.4723213930043828
ACTR3C,0.5902957468240373,0.46498341065512316
TTC37,0.5901384346546025,0.4564619502126579
FO393411.1,0.5900903895620357,0.4997371140556284
FSTL5,0.5900674548380452,0.0630190992395928
PDS5B,0.5900028007405679,0.4630388599743931
ITM2B,0.5897567264250115,0.4884234975747095
LOXL3,0.5896907431564017,0.48164276463286004
AL133216.2,0.5896652355768388,0.4807642492194968
BRPF3,0.5896542415875928,0.4877237681641402
PRKN,0.5896469925777157,0.4630289441139368
LINC00680,0.5896404663852992,0.5010205115489139
ITGBL1,0.589631637747206,0.36603008753200983
TOR1AIP1,0.5895635776142601,0.44267898936658945
TXN,0.5893952927809744,0.46899206873110444
FBXW5,0.5892881307684037,0.4321825502136756
COMMD10,0.5892386435936512,0.4600840480282171
CICP14,0.5892196239554287,0.530780686797385
LMNB2,0.589199647193796,0.5098710623485774
L3MBTL1,0.5891377306020311,0.4636820212355479
PSMG3-AS1,0.589109723654462,0.5216854219601652
ACP6,0.5890925612039534,0.4760603841766864
IFITM3P2,0.5890661440313281,0.4154464684271424
PIBF1,0.5890473335656771,0.44068829042551805
CNNM1,0.5890237301468175,0.22038306805545968
ECH1,0.5890114827092583,0.44575513455865945
PLXNA1,0.5889881453643008,0.49791484299909605
SYCE3,0.5889814712367162,0.3641872695424384
MRPL55,0.5889004250543424,0.46108231438472025
SIGLEC14,0.5888830030694172,0.5058152778367455
AL603783.1,0.5888803971180046,0.1398262212966691
LRRC41,0.5888268467589789,0.40302955170784216
ITLN2,0.588797817114623,0.1043293327807705
FGF14-AS2,0.5886920788535694,0.4038130849664361
TAF13,0.5886283449631341,0.45219350748406395
SLC20A2,0.5886203886042818,0.4569097632278929
NOP53,0.588581780321382,0.4684419835828688
HYLS1,0.58857403262336,0.4454620718054185
KNSTRN,0.5885216649227967,0.5312903411844925
PRXL2A,0.5883638509660071,0.4018574323303188
WDR44,0.5883539378723335,0.4346789082526299
CDKN2AIP,0.5881897991891978,0.44005941497268797
PSMD3,0.5881704894160242,0.35662941743266163
TNKS2,0.5880201656216588,0.4435059671965753
QRICH2,0.5880012755620955,0.49115631971279594
AL031727.1,0.5879813438372324,0.5735616419959368
MTM1,0.5879154548208054,0.454135696219776
RPL21,0.5877785959139266,0.4128917903664293
VAMP2,0.5877455462393335,0.45822163806739447
ARHGEF25,0.5877014532110602,0.5222080040199937
NAPEPLD,0.5875359393470135,0.5071563629059659
MARS2,0.587525338762141,0.4697055844839557
PON2,0.5874907242023688,0.48292103997053815
AF127577.4,0.5874893109883267,0.4847548687967156
SNX6,0.5874291585464708,0.4585460977837803
LRRC8D,0.5873853778438484,0.4655314590489006
NRG4,0.5873065577384475,0.39802278722479534
UAP1,0.5872364750438157,0.46713309702933614
MOGAT2,0.5871735518311253,0.159316441912949
PBXIP1,0.5871411407708647,0.478721101181665
NPC1,0.5870910614861684,0.4227299656455017
STXBP2,0.5870713075828785,0.4166300253815658
EPB41L4A-AS1,0.5870690161127358,0.47760924555133144
F8,0.5870240169019141,0.5018541098246683
COX6CP1,0.5869827737292967,0.1737692959685818
ARHGAP39,0.586922508371516,0.48140722848967243
ZC3HAV1L,0.5868985376639843,0.5411835875091875
AL031123.2,0.5867767095851626,0.500532816252576
TMEM79,0.5866919272441493,0.496739552492802
RPL12,0.5866810810753728,0.4816079703499412
BMP1,0.5865867120547958,0.5198965970641476
UBE2W,0.5865181513006432,0.3846751768743024
GSDMD,0.5865012081975157,0.39807229993248683
CENPQ,0.5864664574538164,0.4865421146611397
COPE,0.586431644017172,0.4273719415786035
RAPGEF4,0.5864252996085777,0.4821038524510113
SIPA1L3,0.5864185042455949,0.4642862820695033
HEATR5A,0.5863502589163695,0.47018115014627915
FRRS1,0.5863474616143813,0.5118601328635388
ADARB1,0.5863224140285727,0.4953756633830535
ALPK1,0.5863039634139527,0.47284035580074324
SLC24A1,0.5862982465192836,0.4952894573711517
NDUFS8,0.5862076738492285,0.4349378914487758
FRMD3,0.5862064332934415,0.44744455344351697
PCDHA6,0.5861471715181245,0.16168120911626732
ENOSF1,0.5860128598234389,0.5013817934423921
RCAN3,0.5860010253172058,0.4726066204326296
ZNF678,0.5859958183362223,0.442688299499967
CCDC157,0.5859543326678304,0.5237305876791667
SFXN2,0.5859353744124807,0.5000085265427661
UBXN7,0.5859078956351983,0.48931585237737174
SHROOM2,0.5859010587600979,0.4273812996542814
SETDB1,0.5858843803301408,0.4583126460215601
PSMA6,0.5858630139849511,0.4946976453769225
TTN-AS1,0.5858377475256215,0.4728876321902289
PDE4DIP,0.5858359607756974,0.5049967104855861
GNAQ,0.5856881410583573,0.42105388852187353
PHOSPHO1,0.5854988647081821,0.2717939255507967
SLC35F1,0.5854738593549479,0.3061900556789229
RASGRP3,0.5854543334422168,0.48853161905877496
RAB11B,0.5854502592448946,0.3652276225406643
ACTL6A,0.585433949729417,0.412716888384125
CFAP298,0.5852308160648142,0.5024270549528298
APBB3,0.5849679494779235,0.47332619791290353
UQCRHL,0.5847487470216571,0.4358635843996317
ABHD17C,0.584719118555278,0.52655717743919
LINC02303,0.5846918136817918,0.0620560047905619
GNA13,0.5846146227666776,0.4363340223259131
DCDC2B,0.5845752614390934,0.22682427345814413
CREBZF,0.5845425135242078,0.446857026733646
KIF25-AS1,0.5845406381033982,0.0591969779943375
TSPYL4,0.5845381589195289,0.5294032456307693
C19orf48,0.5845274201535041,0.46066394010492573
REM2,0.584487735447298,0.5327752039625362
HHLA3,0.5843944746928135,0.4602521384097469
SGSM2,0.5843053517644641,0.5015127640537909
ZNF260,0.5842989842396166,0.40174256038940026
CCDC184,0.5842454349982743,0.5184600568238218
CYP2U1,0.5842432111869137,0.49933194993530705
MATN1,0.58418145999057,0.45992314006263496
AL136164.3,0.5841208417012547,0.1462452209341924
TUT4,0.5840563068963249,0.39380796695408016
ZADH2,0.5840441326027822,0.40475090146110393
TEAD4,0.5839507030677757,0.460325408747293
ZFP30,0.5839300002517087,0.4190512537496236
MREG,0.5838780950059177,0.5104655367774926
VPS51,0.5838762464202553,0.4114060425637778
MARCKSL1,0.5837494027167363,0.3867778233053851
CA4,0.583733550901778,0.1734845201094969
HSPD1,0.5837239270298081,0.5375291610599637
MRPL4,0.5835835205382215,0.439271662303117
VRK2,0.583567450017013,0.43115126629954004
GPD2,0.5834820300842257,0.4473814656901922
NPAT,0.5834546903138643,0.48871830151252116
GPR65,0.5834165178858803,0.5478874144420907
LETM2,0.5833235573434024,0.4868247907258092
GHR,0.5832575379980701,0.4230230838790432
TAFA2,0.5831689771741541,0.47337437877120037
ESCO1,0.5831264431822283,0.3762816419567967
KMT2D,0.5830950578978683,0.45638909003177286
RPS23P8,0.5830685300749898,0.49900822327459315
MEIS3P1,0.582988599048433,0.5734505511525164
MAFG,0.582922840581595,0.5185841851946202
ZBTB42,0.582862602040421,0.4229970579431628
SNHG12,0.5827329572475779,0.4660467043371104
WDR3,0.5826846044823393,0.4967554596674555
CYCS,0.5826003665340368,0.39256324234993656
DMPK,0.5825736292739503,0.4650484374048389
FAM71F2,0.582530831196938,0.49680787792168923
ITFG1,0.5825115612858477,0.4638676699603854
PPOX,0.5824887056386939,0.46559833208447987
MIR155HG,0.5823767453072658,0.503574526980473
TBKBP1,0.5822658583800565,0.4845787521014744
CCDC117,0.5821831566545974,0.4343126418853185
DHCR7,0.582066769183123,0.4796525270809022
LARP1B,0.5820220867623196,0.42047582167294095
WBP1,0.5819269647212462,0.4949627519160056
GET1,0.5817937666739397,0.48316477047390993
TMEM263,0.5817478938701873,0.48389198355851004
AL050309.1,0.5816915298878511,0.4186597997804804
STUB1,0.5816000419120245,0.3957883631479344
ZNF525,0.5815480478749684,0.48147349484886837
TCAP,0.5814044044575806,0.3296378598286942
FBXO16,0.5813209287432282,0.5047313996798057
AHDC1,0.5811680926168834,0.4620239606847427
RGS14,0.5810989540098217,0.485540825764021
TTLL12,0.5810561450274679,0.5174691742002562
AFDN,0.5809196170132501,0.43246520110755426
LINC02615,0.5808838647174557,0.5260009144288293
TMEM187,0.580867500584265,0.4537810864817202
KIF3A,0.5808145558005655,0.4485191142206064
FNBP1L,0.5808120044727351,0.4637221586747087
SMAD5,0.5807278751296001,0.44392222245328217
MIDEAS,0.5806730739514953,0.4641506387456431
FURIN,0.580647208552562,0.4719990483572216
TLE1,0.580597104229566,0.4275911976010507
MTG1,0.5804127203135593,0.4607381031423734
PRKG2,0.5803627213903276,0.5631315319711465
SLC8A2,0.5803455803549291,0.3635113999088393
CPNE1,0.580331107763061,0.429456311104337
GFI1,0.5802694471623132,0.47154050135200554
ABTB1,0.5800958875657893,0.5176743096453924
ADGRA3,0.5800593336500248,0.4046629636433181
CD70,0.5798171516359162,0.33232253677213985
C19orf81,0.5797984625009753,0.3617009859880064
HSD17B12,0.5797748885809184,0.4508458622360578
TCEAL8,0.5795100525204924,0.393676714502587
CCDC180,0.5792203863645947,0.5019720745752181
AC018638.5,0.5791318916880485,0.4700319345082864
ACBD3-AS1,0.5790637432070842,0.2697889121332504
MSRB1,0.5789542613296291,0.4639867159746647
MAN1A2,0.578929182222844,0.421540521485527
FBLIM1,0.5788489874422198,0.4586052564409471
TMOD3,0.5787580105452383,0.4847983603157777
MATN4,0.5786821133882656,0.2929501455303661
RRP15,0.5786131927244996,0.4673550516296201
ZNF799,0.5784517348879986,0.47492937985671757
CASTOR3,0.578272774223949,0.5080531669325978
PCDHB15,0.5782552182388593,0.43528365817927017
FDFT1,0.5781808064822932,0.5147492216186471
ACSL3,0.5781139963713241,0.46842067645160856
ATL1,0.5780092605448087,0.4961126706516137
GLIS1,0.5778473582073939,0.4205716539869043
ABHD11,0.5778034473918563,0.49547392144524416
AC026401.3,0.5776717858762845,0.5090060112736854
CCDC91,0.5776462280354657,0.38575838938904816
DOK3,0.5776103432388776,0.5022169728366466
DSN1,0.577539476289734,0.5033572907961132
ZNF296,0.5774052534281728,0.476187998198236
TAOK1,0.5771663254047058,0.45992569597056665
CTDSPL2,0.5771451175234091,0.44359267786818
NLN,0.5771011310852177,0.49368251772899807
CNTD1,0.5769962260761269,0.3680749839894786
ZNHIT2,0.5769937426594096,0.45224218608261957
NME1,0.5769410463934763,0.46915668851075054
CFAP410,0.5769028588339629,0.5237136160512992
SCAMP1,0.5768850060173142,0.43831010915557567
TRIM5,0.5767863371518922,0.4614914526139273
ADAMTS9-AS1,0.5767780294354818,0.2250931557201138
LINC01115,0.5767099680896415,0.0692516865390153
TAF1B,0.5766976204876567,0.43890852631984467
NPM1,0.5766699057567366,0.5083206073164845
NBPF1,0.5762734158064213,0.472408276329626
ZNF321P,0.5762254242273256,0.5191397776055688
ZNF579,0.5761926723818824,0.44417322670139914
AP000688.2,0.5761466309787657,0.1282777590270379
FXYD2,0.5761459662695977,0.1249630420667357
ZKSCAN8,0.5760131610762461,0.491813504058336
ENGASE,0.5759915863257322,0.5058545276948836
SSH3,0.5759234968009823,0.40298206235216405
RPS3AP20,0.5758637994401632,0.44636076031102767
ARHGEF17,0.5758529453710494,0.4931595721048234
CABP7,0.575814257511953,0.27593737639036664
GKAP1,0.5757384211372437,0.4325883052407278
KCNJ8,0.5756271157515449,0.475621018810906
IFT88,0.5755459530149921,0.4609434829041148
STXBP3,0.5753655654461447,0.36234573745923804
HEXB,0.5752592959870348,0.4672894622825421
P2RY11,0.5752586685818466,0.4746790814966251
KATNAL1,0.5751798055053808,0.47650381455318236
PLGRKT,0.5751705641505668,0.43907794708202497
AC092198.1,0.5750338299426778,0.3781082699749518
LINC01257,0.5750067780830144,0.0932845036566016
DYRK2,0.5749971991195945,0.44621989342439683
AC069404.1,0.5749792833698472,0.0659215673471717
UBE2D1,0.5749693896029642,0.4203437543136337
C2orf66,0.5749029803753785,0.2835055262156289
DARS2,0.5748882404217599,0.4675638839102092
ZFP91,0.574861766532631,0.4451256463422446
ZNF264,0.5748392976993456,0.3992531577477534
RLF,0.5748125788448073,0.42053857826614127
SPOPL,0.5747139331832237,0.4579500020324532
CBWD2,0.5746647714404799,0.49281031423903565
ZNF266,0.5745404136472044,0.5128247316516585
SLC35D1,0.5744641542298812,0.4698010004572084
LINC00888,0.5744166863235073,0.49430108758974534
C11orf87,0.5743941742188583,0.1204142702588273
WNT10B,0.5743674717738141,0.32112138481414315
PIK3IP1,0.5743496411001309,0.46993885608645236
B3GNT4,0.5742855515790616,0.49714385484816515
ANKRD2,0.5741832649202139,0.21549135149947596
SLC41A1,0.5739650088523075,0.5615954461071739
MTMR12,0.5739383607006063,0.4912131895950802
EEF1AKMT4,0.5737675980106124,0.4444794009786204
MTHFD1L,0.5737542002481609,0.4854935904515214
GRM2,0.5737381580849592,0.4054532568370372
CDV3,0.5736094954441278,0.47043721302509844
ELK4,0.5735208301705879,0.430751744823743
MASTL,0.5735169601360028,0.4827928438819944
TMEM14A,0.5734269437057944,0.43162608525927837
LARP4,0.5730343393631108,0.3760003683071238
CCDC136,0.5730151764615968,0.4097524859058299
SLC51B,0.5729544245483464,0.2837149468056059
MAD2L2,0.5729528591281532,0.5000856606492263
FAM76B,0.5728748139733163,0.4371601869399768
LINC00894,0.572869244612801,0.47262130723776785
GPD1L,0.5727869134359159,0.5131431020222399
MAP3K9,0.572699802440525,0.49759680039946375
PRDX3,0.572697771509478,0.3988785076192203
ENO1,0.5725920839316884,0.4881782505421306
PTPMT1,0.5725890672195216,0.5416970549927602
NIBAN2,0.5725795767181061,0.5025007983547276
GRK5,0.5725786269706357,0.4392597428246172
TUBG1,0.5725379439461739,0.44293085456969017
CNGB1,0.5724987678741851,0.29586828026497514
ZDHHC12,0.572445430871985,0.3995235802811177
AOC2,0.5724267291228888,0.456578112455551
THADA,0.5723489799819332,0.3149619958903651
NANS,0.5722278550273338,0.5565173151029175
BROX,0.5721794143901412,0.37415403037193684
CRY1,0.5719492412422152,0.5201165888335959
TRIM59,0.571871938084339,0.4155248760918777
LATS1,0.571734515404642,0.42454005474851186
UBTD1,0.5717009398747539,0.48591049217562166
ATG4D,0.5715313397795102,0.40638115097174765
AOPEP,0.5712387753063816,0.45366968858748624
LPAR2,0.571183056209384,0.4576566210384616
TNNT2,0.5710574228583314,0.3006159217343381
SLCO1A2,0.5710522995182409,0.1141222491768643
UACA,0.571042058576648,0.5064859019864825
OCEL1,0.5710250672199767,0.471482032720389
CDH4,0.5709346727469296,0.2955088204412166
SIM1,0.5709221381692409,0.0619188864408721
LATS2,0.5708105575258476,0.43171389383012837
HTR1D,0.5707710838539602,0.311042281080498
UBR1,0.5707347955834868,0.45506718392984613
GTF2IP12,0.5707115864498036,0.5049042471758423
AMD1,0.5705056397586739,0.43088801041451497
NAA50,0.5703106388439532,0.43212099092823575
ZNF837,0.5702628796261049,0.46913635313988156
ZNF512B,0.5702505767131727,0.4595924973372547
CBY1,0.570139752471032,0.45020450627454345
RABL2B,0.5699951316614396,0.4435796208245306
OGT,0.5699288390765993,0.4718918464944899
TP53I13,0.5697762748777823,0.45253241202881433
NINJ2-AS1,0.5697258559488849,0.5148220437986861
EPRS1,0.5697207520648431,0.499525649767639
BET1,0.5695822521954973,0.4124608722238614
TRIM33,0.569574923742002,0.441581160739438
ARL2,0.5695469447621928,0.43032715735019433
ASMTL-AS1,0.5694528531752121,0.4962099967513751
UBASH3A,0.5693953467012459,0.47975779625699566
RAB11FIP5,0.5693927164743237,0.4847182385734534
ZNF598,0.56939232697201,0.4169392617607617
CREBRF,0.569221966280842,0.4345711229313367
EIF3C,0.569206428578567,0.48167804592772523
HDHD3,0.5691852085699849,0.4774784510996053
DNAL1,0.5691103525851784,0.44619224700994753
ZNF443,0.5690506378434484,0.45084833693137805
TPSD1,0.5690371861001529,0.1842015438264358
PTMAP4,0.5689366701574334,0.35955892649738375
COMMD8,0.568907727480773,0.44273851511333184
TMEM267,0.5688891080873326,0.41157836603842757
ADCK5,0.5688374271297104,0.4640241994283061
LINC00205,0.5688192604814545,0.502639472866897
POLA2,0.56873803298788,0.47511397718476767
LINC01135,0.5686838977615758,0.4927679047413309
AL138756.1,0.5686297774216976,0.48487110876224815
TALDO1,0.568467667752796,0.3510380887005624
CALHM6,0.5684324701387402,0.38822017143994725
CAMSAP2,0.5684324040929131,0.4562479048423125
C1orf53,0.5684248683459672,0.5197495015668465
B3GALT2,0.5684045400538992,0.12547601507765094
ZNF84,0.568355910143679,0.4493522808941348
ACAT1,0.5682582780112246,0.4950743828560169
PRADC1,0.5682221754633816,0.4671907701526141
CHST13,0.5681700084169802,0.32550189432528454
SLC45A4,0.5681247758176414,0.4622709663714737
AP002472.1,0.568071850953124,0.5937803293629494
SLC16A13,0.5679328848402208,0.4834723437897279
SELENON,0.5678774896657285,0.4987045713131151
AC091133.6,0.5678764066193853,0.5981515779169897
AC245407.2,0.5678212509635323,0.5157093684303325
CD27-AS1,0.5677878336090094,0.4233295721686998
NOC3L,0.567424095659212,0.438751736639694
TPR,0.5673988340636481,0.4074827146565916
EDF1,0.567379628488694,0.42947167106370454
GPR135,0.5673644366578631,0.47708056872188964
CRYGS,0.5673458195668617,0.5203699798387977
PDXK,0.5672982076264472,0.49905939227499196
ETV3,0.5671817017651638,0.4293331235740032
NAA38,0.5671152455196456,0.4410172745492549
SENP6,0.5671023428701847,0.40843747930639474
SLC39A3,0.5670598272594113,0.4545878352674526
ARID4B,0.5669970021585623,0.4048382077336523
DLEU2,0.5669738504133067,0.40907779304486125
DYRK1B,0.5669421331124613,0.4304736020505082
FAM216A,0.5666896945560473,0.5233623772811031
PAQR7,0.5666782310026109,0.42166299823956876
ZFP37,0.566604427176652,0.509328276055754
SH2D3A,0.5665541971002764,0.4686805292653262
TMEM147-AS1,0.5665139709680013,0.5033192457600242
FBL,0.5664311357534942,0.4487010316973734
FAM53C,0.5664086215801946,0.4404308537245871
MDM4,0.5663641086644142,0.45276885239842013
RPS12,0.5663595810749238,0.4663693793910664
HIC2,0.566340231963444,0.45835522232945713
GHDC,0.5663328892222771,0.4569902227352518
TMEM102,0.5663182569849495,0.4756922689426637
P4HTM,0.5663133677545623,0.44191333543926614
CCS,0.5663085645712008,0.4079526204073556
VBP1,0.5663038758643182,0.41727003611959557
SERINC1,0.5661044980034743,0.42316819495545843
ZNF639,0.5660438722862787,0.40883292821036044
APC,0.5660001446089019,0.4629318940743472
PBX4,0.5658096456618724,0.5013999117625687
PREPL,0.5657934140764462,0.48360728060663405
CEP85,0.5657153327445604,0.514844464035308
SELENOH,0.5656867963507936,0.49766576009653374
GALK2,0.5656051649544227,0.4510651841331961
AZIN2,0.5655617943102761,0.5333691605117394
IGKV3D-11,0.5655541408809825,0.2240380327073299
IARS1,0.5654646714094662,0.46295565101381353
ADAM10,0.5654126655250762,0.44138740690497347
SBF2,0.5654084716267354,0.4566338308403708
CFAP36,0.5653914913695524,0.4795596417709689
WDR18,0.5653739661630589,0.4757976097936334
PLXNB2,0.5653665092927718,0.47848972631029874
HIBCH,0.5653549709235328,0.45631861297612986
LRRC8B,0.5653088622946987,0.4454123664905367
CD1E,0.5652990755209063,0.3843294909333632
IGLV1-51,0.5652373266431432,0.12430918981259
ACBD3,0.5651288167555832,0.48797902532078563
AC015922.3,0.5650924315859016,0.4673717166800888
TPT1,0.564998217821587,0.5499751538295037
AK3,0.5648772277277492,0.4315871031894858
AC139795.2,0.5648455217970785,0.5802107083546422
RAP2C,0.5648060508764301,0.4043711310078564
PARP1,0.5646936082591227,0.4751268191680902
RPS7,0.5646617644110571,0.46137765973212375
KCNAB3,0.5646516844198428,0.45494600368124427
AC105942.1,0.5645948910865534,0.49203423449388994
AL161785.1,0.5645238307416975,0.42845218416744063
CCNJ,0.5644670529603709,0.4885266856732242
MAPK6,0.5644071226651193,0.5131761143457725
GALE,0.5643752446487061,0.46026649788741825
FAM83G,0.5643251892946126,0.4462815912872986
TMEM117,0.5642444158147553,0.49337368306638796
CAMK1G,0.5642300106434388,0.4588140335671964
P4HA2,0.5642156882168017,0.504077895161231
KDF1,0.5641231250426038,0.27182892889149635
PLAAT5,0.5640601132170788,0.45956311860233445
LINC00467,0.5640459772525253,0.46524286298438033
RPS19,0.563962429091813,0.4328191122253724
ANKRD46,0.5639196173055812,0.4473061178885023
BCL6,0.5638970531749584,0.4796490622381855
PDCD5,0.5638538491211628,0.442398928031972
AGL,0.563813089533647,0.46492436447574903
NUCKS1,0.5635960589456507,0.485590801828236
EBLN3P,0.5635676968128575,0.45180249692191055
IGKJ5,0.5633620225307459,0.1075908087608044
PRIM1,0.5632688874249362,0.4945352946256669
ELF3-AS1,0.563225024015115,0.48555826784053435
PRPF39,0.5631695459732515,0.4459196334980682
MRI1,0.5631628738594104,0.43381836320688816
FCRL6,0.5631614811187412,0.37353035875811896
SAT2,0.5631145804149829,0.4483996116444864
AC092803.1,0.5630368087144921,0.4755594793402951
C5orf24,0.562845889905525,0.4433388483038918
ZNF844,0.5628062888153108,0.4094361942677187
SMPD4BP,0.5627282282648328,0.48793500422114455
SLC12A4,0.5626868784583928,0.47523382381131096
AC022400.6,0.5626382578291387,0.4804798750512922
KLKB1,0.5625912356777865,0.3665093547763139
CCDC57,0.5625483816224017,0.48037861252166536
LMBRD1,0.5625298793600502,0.4327613146517866
WWP1,0.5625185433703525,0.4772662711480482
CYP2C18,0.5624316090614689,0.1369288463106397
FOXC2,0.562352777569226,0.19817338879521662
AC009404.1,0.5623153762992938,0.4743692653188638
ICOSLG,0.5623061768037527,0.4924127198840206
CHST8,0.5622749352183914,0.1389037425339964
AC125807.2,0.5622747923247624,0.4840632481223237
SNTB2,0.5622524583682271,0.4639805408844593
CFL2,0.5622309482417027,0.504867729706961
SMAD1,0.5622253482460885,0.45836435480535087
FAM86B1,0.5622244651163949,0.5306400032584642
AC241585.1,0.562223275676042,0.2327829212532013
ENTPD1,0.5621909441461758,0.48881484201154723
ABHD14B,0.5621514949929086,0.4570683871242309
AMDHD2,0.5621351753081715,0.430341259602816
SNX13,0.5621091044418818,0.4032982121588855
COG6,0.5620706120824117,0.47676874436807637
HCN2,0.5617177748225127,0.3139755387588891
HSP90AA1,0.5616163318395961,0.4791056366324611
TMEM86A,0.5615720014457241,0.4821823446526241
AC127070.2,0.5615612545325886,0.5022321622344118
LINC01285,0.5612703494526575,0.34504324992879687
VPS52,0.5612475289706705,0.33166397092113264
HHIP-AS1,0.5611584913932923,0.40547253426658336
PDE7A,0.5611496256332658,0.472977231372532
OTUD6B-AS1,0.5611274798931909,0.45649491602578074
ZNF140,0.5611121134330606,0.4133954468425318
TXLNB,0.5610309727375224,0.3881719199565844
ZNF81,0.5610272907238678,0.4163409509512461
UBR3,0.5609837855746236,0.41266827450194743
YBEY,0.5608814340415422,0.43031794787772126
GPA33,0.5608623085412268,0.20751830192857432
CAPRIN2,0.5608421153856985,0.5003510469402954
FAM229A,0.5608005163506646,0.46371973327016347
PCYOX1L,0.5607834524600015,0.4983858510756569
ATAD2B,0.5605642414898511,0.4001761553622032
FRA10AC1,0.5605419218552561,0.43943278208868186
TEAD2,0.5604637466807741,0.4416791327532801
PPP1R12A,0.5604367501366994,0.4454521536372775
SRCAP,0.560423777151216,0.4937867090637722
CEP72,0.5603477546178806,0.49809697912830053
PHB,0.5602967043695593,0.3950513752977214
AGAP9,0.5602923386803815,0.49444534284130626
SPPL2B,0.5602717196061524,0.4793735143026234
CRB3,0.5601370030366042,0.3444473519320246
ZNF281,0.5601047575997509,0.4490289079378522
UQCC3,0.5600333453026005,0.49396573734227545
PYHIN1,0.5599078204326855,0.4344259357115424
KIAA1841,0.5598963238019955,0.48218419421535685
COX6A1P2,0.5598617240074409,0.5173531594484271
BLVRA,0.5598217783611753,0.483558411924605
DHDH,0.5597893300734359,0.4767588085746971
NAMPTP1,0.5597276853675366,0.5264242206414481
SERPINH1,0.5596825495120605,0.45908137560623885
ACVR2A,0.5596542548261257,0.4583759500657374
ATP6V0E2-AS1,0.5596180554791457,0.4857235719734314
CYSLTR1,0.5595564788216173,0.43454895351127953
RPL18A,0.5595211729034776,0.4294208792480365
UCK2,0.5595167359106669,0.4876510742716649
PROX1-AS1,0.5594730242127859,0.1614517879522637
AC083855.2,0.5594278925999936,0.5487965232571734
GLMN,0.5594225908950551,0.43619751369219895
GPR171,0.5593470408187623,0.40219561455574043
LYAR,0.55933914971468,0.4730404243614821
POLG,0.5592996808722721,0.40786721363877376
AC005993.1,0.5591637463974339,0.2339123267733987
FADD,0.5591074741916913,0.4684703884285013
SREK1,0.5590149071018272,0.3949828223851215
AC090114.2,0.5589611288175376,0.4753863141576522
RNF213-AS1,0.5587636879405415,0.48965743969486875
AC018665.1,0.5587579415304218,0.5116130280807325
AP1AR,0.5586403473239262,0.44697225250486383
OR51E1,0.5586272756754815,0.489313297743582
MAP3K14-AS1,0.5586011003527422,0.4706883903363872
CYP2D7,0.5585872836891385,0.49811716773026693
LPIN1,0.5585733744219137,0.44911060906739575
MTR,0.558487025265101,0.4753039073460652
PLXNB1,0.558468093291919,0.48402739947836526
ADAP2,0.5584581235617087,0.4947228170248512
CCPG1,0.5584500118719758,0.46079985560174297
AC015712.2,0.558438389445379,0.5426239898237591
ITPRIP,0.5584228668513534,0.5082913239582263
DCTPP1,0.5583906345194585,0.4725772305207121
ANKRD42,0.5583765823450835,0.4724719633072798
PPP1R1C,0.5583142115846679,0.2639809902453518
AC009271.1,0.5582815970806279,0.1188203975764701
VASH1,0.5582283974318216,0.47177254472562646
IMPA1,0.55819866933167,0.4186987866542409
PEBP4,0.55813942516917,0.15091186912872423
TMF1,0.5580265270224098,0.3901537390404304
SURF2,0.5579892894951413,0.44503860428705
SRM,0.557958104705938,0.46549904468905456
SNX29,0.5579543463972544,0.4895847498041235
F7,0.5578952410881047,0.23039325153849421
SOGA1,0.5578174210095732,0.49454894489501555
ZNF224,0.5577519600358414,0.46852590204743194
AFG3L1P,0.5576787243904058,0.4394635988048998
RAB27A,0.5576748771183976,0.48207200672662465
AC010329.2,0.5576186721104262,0.1047893765184081
NEDD4L,0.5575541170582523,0.4438554857934456
ALDH1B1,0.5575045241592232,0.4557130877796043
LINC00858,0.5574020039255648,0.5053893456238827
PRAC2,0.5573042396716622,0.2402851159540825
WDR81,0.5572480908676077,0.4372062072154659
FAM172A,0.5572072104167696,0.4663442932612716
AL021707.6,0.557196248025671,0.4294654845015513
CABLES2,0.556987019563591,0.49912815023754975
RPAP3,0.5569492315935696,0.3985566171440711
IZUMO4,0.5569402416812121,0.506195797016493
NLGN3,0.5568845757641974,0.4486942871500268
TRMT10C,0.5568694445336709,0.3911008718694893
TNK2,0.5568547004815932,0.4434119721044443
LRP6,0.5567372441587862,0.43719817098248104
TPRN,0.5567106315557647,0.43701961158950287
NUP205,0.5565786759771416,0.5273057315172771
NEK9,0.5564848917605849,0.34357949363716234
FCN3,0.5564663809151044,0.4894497787287464
ARSB,0.5564420794458542,0.4171762819662126
LYG1,0.5562152527363224,0.5133565730518183
FAM167B,0.5561191778356506,0.4744947634114598
CDK2,0.5561055663399826,0.455149433240134
ZNF569,0.5560513020441534,0.4476066892218218
RNF122,0.5559682200046692,0.4536881957189065
MYH6,0.5559517744769584,0.1049802248172919
PTGFR,0.5559212273821719,0.2504606696181092
BLZF1,0.5558694475744421,0.4479959198974264
AC092171.3,0.5558337045038879,0.4669451803775677
PCED1A,0.5558153349640397,0.44020144726765587
PAWR,0.5557986178369655,0.40141017372834575
AC005537.1,0.5557779841045968,0.1155481981765838
EMSLR,0.5556434412767327,0.5088244945973125
HSD11B1L,0.5556032290942449,0.516491366360047
CUL4B,0.5555640675472797,0.4137869057027137
JPT1,0.5555289619596703,0.4881284449184955
